代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
600000.SH,600000,2020-07-01,09:32:08.090,123190,,,B,10.6000,100,373195,382766
600000.SH,600000,2020-07-01,09:32:08.090,123191,,,B,10.6000,2000,377173,382766
600000.SH,600000,2020-07-01,09:32:08.090,123192,,,B,10.6000,500,377605,382766
600000.SH,600000,2020-07-01,09:32:11.980,125702,,,B,10.6000,100,377605,386933
600000.SH,600000,2020-07-01,09:32:11.980,125707,,,B,10.6000,2400,377605,386937
600000.SH,600000,2020-07-01,09:32:11.980,125710,,,B,10.6000,9900,377605,386951
600000.SH,600000,2020-07-01,09:32:11.980,125715,,,B,10.6000,800,377605,386966
600000.SH,600000,2020-07-01,09:32:12.050,125739,,,B,10.6000,1000,377605,387020
600000.SH,600000,2020-07-01,09:32:12.360,125934,,,B,10.6000,200,377605,387293
600000.SH,600000,2020-07-01,09:32:12.360,125937,,,B,10.6000,3500,377605,387302
600000.SH,600000,2020-07-01,09:32:12.360,125942,,,B,10.6000,7000,377605,387328
600000.SH,600000,2020-07-01,09:32:12.520,126009,,,B,10.6000,200,377605,387441
600000.SH,600000,2020-07-01,09:32:14.420,126945,,,B,10.6000,2400,377605,389150
600000.SH,600000,2020-07-01,09:32:14.810,127248,,,B,10.6000,100,377605,389683
600000.SH,600000,2020-07-01,09:32:14.810,127256,,,B,10.6000,2300,377605,389698
600000.SH,600000,2020-07-01,09:32:14.810,127257,,,B,10.6000,200,377605,389699
600000.SH,600000,2020-07-01,09:32:14.910,127314,,,B,10.6000,2000,377605,389773
600000.SH,600000,2020-07-01,09:32:14.910,127316,,,B,10.6000,200,377605,389778
600000.SH,600000,2020-07-01,09:32:17.210,128433,,,B,10.6000,100,377605,391720
600000.SH,600000,2020-07-01,09:32:17.630,128773,,,B,10.6000,100,377605,392306
600000.SH,600000,2020-07-01,09:32:17.630,128774,,,B,10.6000,700,377605,392309
600000.SH,600000,2020-07-01,09:32:17.630,128777,,,B,10.6000,2100,377605,392329
600000.SH,600000,2020-07-01,09:32:17.720,128851,,,B,10.6000,100,377605,392484
600000.SH,600000,2020-07-01,09:32:17.830,128891,,,B,10.6000,100,377605,392570
600000.SH,600000,2020-07-01,09:32:17.890,128975,,,B,10.6000,500,377605,392737
600000.SH,600000,2020-07-01,09:32:17.990,128992,,,B,10.6000,600,377605,392769
600000.SH,600000,2020-07-01,09:32:20.810,130457,,,B,10.6000,800,377605,395536
600000.SH,600000,2020-07-01,09:32:20.810,130461,,,B,10.6000,600,377605,395546
600000.SH,600000,2020-07-01,09:32:20.840,130471,,,B,10.6000,100,377605,395566
600000.SH,600000,2020-07-01,09:32:23.840,132183,,,B,10.6000,1200,377605,398521
600000.SH,600000,2020-07-01,09:32:24.830,132641,,,B,10.6000,5000,377605,399382
600000.SH,600000,2020-07-01,09:32:25.260,132811,,,B,10.6000,100,377605,399774
600000.SH,600000,2020-07-01,09:32:26.840,133822,,,B,10.6000,900,377605,401428
600000.SH,600000,2020-07-01,09:32:27.990,134371,,,S,10.5900,100,402445,362008
600000.SH,600000,2020-07-01,09:32:28.340,134538,,,B,10.6000,4200,377605,402684
600000.SH,600000,2020-07-01,09:32:28.340,134539,,,B,10.6000,6700,398600,402684
600000.SH,600000,2020-07-01,09:32:28.340,134540,,,B,10.6000,1000,399158,402684
600000.SH,600000,2020-07-01,09:32:28.340,134541,,,B,10.6000,1500,400668,402684
600000.SH,600000,2020-07-01,09:32:28.340,134542,,,B,10.6000,9800,402526,402684
600000.SH,600000,2020-07-01,09:32:30.490,135839,,,S,10.5900,100,404918,362008
600000.SH,600000,2020-07-01,09:32:31.990,136585,,,B,10.6000,100,402526,406193
600000.SH,600000,2020-07-01,09:32:32.350,136756,,,B,10.6000,100,402526,406559
600000.SH,600000,2020-07-01,09:32:32.350,136757,,,B,10.6000,400,404204,406559
600000.SH,600000,2020-07-01,09:32:32.350,136758,,,B,10.6100,700,359994,406559
600000.SH,600000,2020-07-01,09:32:32.350,136759,,,B,10.6100,3700,368590,406559
600000.SH,600000,2020-07-01,09:32:32.550,136993,,,B,10.6000,100,406640,406949
600000.SH,600000,2020-07-01,09:32:35.140,138429,,,B,10.6000,1500,406640,409537
600000.SH,600000,2020-07-01,09:32:35.140,138430,,,B,10.6000,1100,407507,409537
600000.SH,600000,2020-07-01,09:32:40.990,141610,,,B,10.6100,2600,368590,415188
600000.SH,600000,2020-07-01,09:32:41.730,142174,,,S,10.6000,1300,416121,410070
600000.SH,600000,2020-07-01,09:32:42.360,142521,,,S,10.6000,1100,416687,410070
600000.SH,600000,2020-07-01,09:32:42.360,142522,,,S,10.6000,800,416687,412096
600000.SH,600000,2020-07-01,09:32:43.880,143227,,,B,10.6000,1000,416687,418035
600000.SH,600000,2020-07-01,09:32:44.850,143969,,,B,10.6000,200,416687,419140
600000.SH,600000,2020-07-01,09:32:44.880,143979,,,B,10.6000,400,416687,419164
600000.SH,600000,2020-07-01,09:32:46.430,144655,,,B,10.6000,500,416687,420578
600000.SH,600000,2020-07-01,09:32:46.860,144843,,,S,10.6000,100,420914,420578
600000.SH,600000,2020-07-01,09:32:47.420,145099,,,B,10.6100,100,368590,421453
600000.SH,600000,2020-07-01,09:32:47.620,145219,,,S,10.6000,1100,421706,420578
600000.SH,600000,2020-07-01,09:32:50.550,146680,,,S,10.6000,200,424285,420578
600000.SH,600000,2020-07-01,09:32:59.580,151370,,,S,10.6000,500,432718,422449
600000.SH,600000,2020-07-01,09:32:59.580,151371,,,S,10.6000,100,432718,424065
600000.SH,600000,2020-07-01,09:32:59.580,151372,,,S,10.6000,600,432718,427519
600000.SH,600000,2020-07-01,09:32:59.800,151533,,,S,10.6000,200,432966,427519
600000.SH,600000,2020-07-01,09:33:00.740,152103,,,S,10.6000,100,433811,427519
600000.SH,600000,2020-07-01,09:33:01.880,152642,,,B,10.6100,5000,368590,434784
600000.SH,600000,2020-07-01,09:33:01.910,152647,,,B,10.6100,100,368590,434796
600000.SH,600000,2020-07-01,09:33:02.820,153416,,,S,10.6000,1000,436077,427519
600000.SH,600000,2020-07-01,09:33:04.760,154421,,,S,10.6000,800,437843,427519
600000.SH,600000,2020-07-01,09:33:05.360,154861,,,B,10.6000,1600,437843,438470
600000.SH,600000,2020-07-01,09:33:06.000,155370,,,S,10.5900,300,439345,362008
600000.SH,600000,2020-07-01,09:33:06.000,155371,,,S,10.5900,5380,439345,368045
600000.SH,600000,2020-07-01,09:33:10.810,157983,,,S,10.5900,5680,443852,368045
600000.SH,600000,2020-07-01,09:33:16.990,161304,,,B,10.6000,100,437843,449874
600000.SH,600000,2020-07-01,09:33:18.290,162048,,,B,10.6000,100,437843,451346
600000.SH,600000,2020-07-01,09:33:19.100,162454,,,B,10.6000,400,437843,452087
600000.SH,600000,2020-07-01,09:33:19.100,162455,,,B,10.6000,200,438378,452087
600000.SH,600000,2020-07-01,09:33:19.100,162456,,,B,10.6000,300,438379,452087
600000.SH,600000,2020-07-01,09:33:19.100,162457,,,B,10.6000,100,439162,452087
600000.SH,600000,2020-07-01,09:33:19.100,162458,,,B,10.6000,1000,440742,452087
600000.SH,600000,2020-07-01,09:33:20.760,163493,,,S,10.5900,640,453929,368045
600000.SH,600000,2020-07-01,09:33:20.760,163494,,,S,10.5900,500,453929,370591
600000.SH,600000,2020-07-01,09:33:20.760,163495,,,S,10.5900,3900,453929,384162
600000.SH,600000,2020-07-01,09:33:20.760,163496,,,S,10.5900,640,453929,385142
600000.SH,600000,2020-07-01,09:33:21.500,163844,,,S,10.5900,2700,454612,385142
600000.SH,600000,2020-07-01,09:33:22.660,164410,,,S,10.5900,3000,455613,385142
600000.SH,600000,2020-07-01,09:33:24.220,165750,,,B,10.6000,600,440742,457633
600000.SH,600000,2020-07-01,09:33:24.220,165751,,,B,10.6000,3000,449178,457633
600000.SH,600000,2020-07-01,09:33:24.220,165752,,,B,10.6000,100,451420,457633
600000.SH,600000,2020-07-01,09:33:25.440,166462,,,B,10.6000,900,451420,458740
600000.SH,600000,2020-07-01,09:33:25.440,166463,,,B,10.6000,700,453428,458740
600000.SH,600000,2020-07-01,09:33:25.940,166750,,,S,10.5900,3660,459207,385142
600000.SH,600000,2020-07-01,09:33:25.940,166751,,,S,10.5900,2020,459207,389491
600000.SH,600000,2020-07-01,09:33:29.180,168705,,,S,10.5900,2780,462471,389491
600000.SH,600000,2020-07-01,09:33:29.180,168706,,,S,10.5900,20,462471,428885
600000.SH,600000,2020-07-01,09:33:31.780,170207,,,S,10.5900,9580,465005,428885
600000.SH,600000,2020-07-01,09:33:31.780,170208,,,S,10.5900,320,465005,452813
600000.SH,600000,2020-07-01,09:33:32.610,170771,,,B,10.6000,100,453428,465886
600000.SH,600000,2020-07-01,09:33:32.680,170845,,,S,10.5900,300,465998,452813
600000.SH,600000,2020-07-01,09:33:32.680,170855,,,S,10.5900,1500,466009,452813
600000.SH,600000,2020-07-01,09:33:32.720,170864,,,S,10.5900,700,466019,452813
600000.SH,600000,2020-07-01,09:33:32.720,170875,,,S,10.5900,600,466038,452813
600000.SH,600000,2020-07-01,09:33:32.720,170879,,,S,10.5900,400,466046,452813
600000.SH,600000,2020-07-01,09:33:32.720,170883,,,S,10.5900,1000,466055,452813
600000.SH,600000,2020-07-01,09:33:32.750,170906,,,B,10.6000,4900,453428,466086
600000.SH,600000,2020-07-01,09:33:32.930,171004,,,S,10.5900,100,466263,452813
600000.SH,600000,2020-07-01,09:33:34.740,171775,,,S,10.5900,100,467727,452813
600000.SH,600000,2020-07-01,09:33:35.110,171994,,,S,10.5900,500,468110,452813
600000.SH,600000,2020-07-01,09:33:35.140,172001,,,S,10.5900,200,468125,452813
600000.SH,600000,2020-07-01,09:33:35.140,172002,,,S,10.5900,500,468126,452813
600000.SH,600000,2020-07-01,09:33:35.140,172022,,,S,10.5900,500,468153,452813
600000.SH,600000,2020-07-01,09:33:35.170,172035,,,S,10.5900,400,468175,452813
600000.SH,600000,2020-07-01,09:33:35.590,172325,,,S,10.5900,400,468678,452813
600000.SH,600000,2020-07-01,09:33:35.720,172398,,,S,10.5900,100,468836,452813
600000.SH,600000,2020-07-01,09:33:35.720,172406,,,S,10.5900,380,468864,452813
600000.SH,600000,2020-07-01,09:33:35.750,172422,,,S,10.5800,5680,468886,115748
600000.SH,600000,2020-07-01,09:33:37.750,173272,,,S,10.5800,500,470487,115748
600000.SH,600000,2020-07-01,09:33:43.150,176317,,,B,10.5900,300,469914,475652
600000.SH,600000,2020-07-01,09:33:43.150,176318,,,B,10.5900,500,475234,475652
600000.SH,600000,2020-07-01,09:33:43.150,176319,,,B,10.6000,900,453428,475652
600000.SH,600000,2020-07-01,09:33:45.860,177789,,,S,10.5800,390,477956,115748
600000.SH,600000,2020-07-01,09:33:45.860,177790,,,S,10.5800,5290,477956,124702
600000.SH,600000,2020-07-01,09:33:45.990,177849,,,S,10.5800,100,478097,124702
600000.SH,600000,2020-07-01,09:33:49.090,179467,,,S,10.5900,100,480793,478748
600000.SH,600000,2020-07-01,09:33:49.090,179468,,,S,10.5800,500,480793,124702
600000.SH,600000,2020-07-01,09:33:50.740,180354,,,S,10.5800,5680,482333,124702
600000.SH,600000,2020-07-01,09:33:52.470,181099,,,B,10.6000,1700,453428,483588
600000.SH,600000,2020-07-01,09:33:57.380,183627,,,B,10.6000,4000,453428,487938
600000.SH,600000,2020-07-01,09:33:57.570,183733,,,B,10.6000,1700,453428,488111
600000.SH,600000,2020-07-01,09:34:00.500,185151,,,S,10.5800,15000,490557,124702
600000.SH,600000,2020-07-01,09:34:00.800,185307,,,S,10.5800,5680,490821,124702
600000.SH,600000,2020-07-01,09:34:00.990,185391,,,S,10.5800,100,490993,124702
600000.SH,600000,2020-07-01,09:34:02.540,186276,,,B,10.5900,100,490567,492485
600000.SH,600000,2020-07-01,09:34:02.970,186604,,,B,10.5900,100,490567,492915
600000.SH,600000,2020-07-01,09:34:03.220,186745,,,B,10.5900,100,490567,493148
600000.SH,600000,2020-07-01,09:34:04.460,187286,,,B,10.5900,2800,490567,494120
600000.SH,600000,2020-07-01,09:34:04.460,187287,,,B,10.5900,200,492274,494120
600000.SH,600000,2020-07-01,09:34:04.460,187288,,,B,10.5900,2000,493851,494120
600000.SH,600000,2020-07-01,09:34:05.860,188035,,,S,10.5800,5680,495459,124702
600000.SH,600000,2020-07-01,09:34:10.320,190189,,,S,10.5800,2000,499386,124702
600000.SH,600000,2020-07-01,09:34:13.610,191842,,,B,10.5900,8000,493851,502202
600000.SH,600000,2020-07-01,09:34:13.610,191843,,,B,10.6000,9800,453428,502202
600000.SH,600000,2020-07-01,09:34:15.700,193166,,,S,10.5800,5680,504130,124702
600000.SH,600000,2020-07-01,09:34:16.310,193418,,,S,10.5800,100,504551,124702
600000.SH,600000,2020-07-01,09:34:16.920,193670,,,S,10.5800,4190,505077,124702
600000.SH,600000,2020-07-01,09:34:16.920,193671,,,S,10.5800,100,505077,127459
600000.SH,600000,2020-07-01,09:34:16.920,193672,,,S,10.5800,5000,505077,128498
600000.SH,600000,2020-07-01,09:34:16.920,193673,,,S,10.5800,2000,505077,129084
600000.SH,600000,2020-07-01,09:34:16.920,193674,,,S,10.5800,1000,505077,140210
600000.SH,600000,2020-07-01,09:34:16.920,193675,,,S,10.5800,1000,505077,143537
600000.SH,600000,2020-07-01,09:34:16.920,193676,,,S,10.5800,5000,505077,153199
600000.SH,600000,2020-07-01,09:34:16.920,193677,,,S,10.5800,710,505077,156734
600000.SH,600000,2020-07-01,09:34:18.640,194646,,,S,10.5800,100,506608,156734
600000.SH,600000,2020-07-01,09:34:19.160,194812,,,B,10.6000,100,453428,506953
600000.SH,600000,2020-07-01,09:34:20.280,195290,,,S,10.5800,1300,507836,156734
600000.SH,600000,2020-07-01,09:34:22.210,196271,,,B,10.6000,500,453428,509555
600000.SH,600000,2020-07-01,09:34:24.100,197177,,,S,10.5800,1900,511146,156734
600000.SH,600000,2020-07-01,09:34:25.820,197790,,,S,10.5800,2990,512427,156734
600000.SH,600000,2020-07-01,09:34:25.820,197791,,,S,10.5800,2690,512427,158858
600000.SH,600000,2020-07-01,09:34:27.310,198512,,,B,10.5900,300,512193,513757
600000.SH,600000,2020-07-01,09:34:27.310,198513,,,B,10.6000,600,453428,513757
600000.SH,600000,2020-07-01,09:34:27.310,198514,,,B,10.6000,300,460644,513757
600000.SH,600000,2020-07-01,09:34:28.150,198809,,,B,10.6000,700,460644,514379
600000.SH,600000,2020-07-01,09:34:28.150,198810,,,B,10.6000,400,464692,514379
600000.SH,600000,2020-07-01,09:34:30.770,199986,,,S,10.5800,2310,516512,158858
600000.SH,600000,2020-07-01,09:34:30.770,199987,,,S,10.5800,500,516512,161180
600000.SH,600000,2020-07-01,09:34:30.770,199988,,,S,10.5800,2870,516512,172324
600000.SH,600000,2020-07-01,09:34:32.620,200895,,,B,10.5900,200,515310,518036
600000.SH,600000,2020-07-01,09:34:32.620,200896,,,B,10.5900,400,515999,518036
600000.SH,600000,2020-07-01,09:34:32.620,200897,,,B,10.5900,500,516728,518036
600000.SH,600000,2020-07-01,09:34:32.620,200898,,,B,10.5900,3800,516763,518036
600000.SH,600000,2020-07-01,09:34:32.680,200938,,,B,10.5900,100,516763,518099
600000.SH,600000,2020-07-01,09:34:40.010,204535,,,S,10.5800,100,524432,172324
600000.SH,600000,2020-07-01,09:34:40.050,204550,,,B,10.5900,300,516763,524470
600000.SH,600000,2020-07-01,09:34:40.050,204551,,,B,10.5900,300,518512,524470
600000.SH,600000,2020-07-01,09:34:40.050,204552,,,B,10.5900,100,519499,524470
600000.SH,600000,2020-07-01,09:34:40.050,204553,,,B,10.5900,300,520215,524470
600000.SH,600000,2020-07-01,09:34:40.740,204857,,,S,10.5800,730,525061,172324
600000.SH,600000,2020-07-01,09:34:40.740,204858,,,S,10.5800,2000,525061,211128
600000.SH,600000,2020-07-01,09:34:40.740,204859,,,S,10.5800,2950,525061,212373
600000.SH,600000,2020-07-01,09:34:40.940,204932,,,S,10.5800,200,525235,212373
600000.SH,600000,2020-07-01,09:34:41.700,205422,,,S,10.5800,100,525979,212373
600000.SH,600000,2020-07-01,09:34:41.730,205435,,,S,10.5800,700,526008,212373
600000.SH,600000,2020-07-01,09:34:45.800,207309,,,S,10.5800,1050,529434,212373
600000.SH,600000,2020-07-01,09:34:45.800,207310,,,S,10.5800,1200,529434,214105
600000.SH,600000,2020-07-01,09:34:45.800,207311,,,S,10.5800,1000,529434,227802
600000.SH,600000,2020-07-01,09:34:45.800,207312,,,S,10.5800,100,529434,250892
600000.SH,600000,2020-07-01,09:34:45.800,207313,,,S,10.5800,500,529434,346602
600000.SH,600000,2020-07-01,09:34:45.800,207314,,,S,10.5800,500,529434,378258
600000.SH,600000,2020-07-01,09:34:45.800,207315,,,S,10.5800,500,529434,379409
600000.SH,600000,2020-07-01,09:34:45.800,207316,,,S,10.5800,500,529434,385092
600000.SH,600000,2020-07-01,09:34:45.800,207317,,,S,10.5800,330,529434,418357
600000.SH,600000,2020-07-01,09:34:47.150,207917,,,B,10.5900,100,520335,530524
600000.SH,600000,2020-07-01,09:34:47.210,207940,,,B,10.5900,100,520335,530578
600000.SH,600000,2020-07-01,09:34:48.000,208303,,,B,10.5900,100,520335,531249
600000.SH,600000,2020-07-01,09:34:48.380,208437,,,S,10.5800,600,531541,418357
600000.SH,600000,2020-07-01,09:34:51.510,209896,,,B,10.5900,2000,520335,533977
600000.SH,600000,2020-07-01,09:34:52.670,210318,,,B,10.5900,800,520335,534818
600000.SH,600000,2020-07-01,09:34:53.990,211029,,,S,10.5800,70,536201,418357
600000.SH,600000,2020-07-01,09:34:53.990,211030,,,S,10.5800,130,536201,434803
600000.SH,600000,2020-07-01,09:34:55.320,211703,,,S,10.5800,100,537198,434803
600000.SH,600000,2020-07-01,09:34:55.690,211806,,,S,10.5800,1770,537466,434803
600000.SH,600000,2020-07-01,09:34:55.690,211807,,,S,10.5800,3910,537466,476442
600000.SH,600000,2020-07-01,09:34:58.440,213141,,,B,10.5900,6900,520335,539765
600000.SH,600000,2020-07-01,09:34:58.440,213142,,,B,10.5900,300,522853,539765
600000.SH,600000,2020-07-01,09:34:58.440,213143,,,B,10.5900,100,523879,539765
600000.SH,600000,2020-07-01,09:34:58.440,213144,,,B,10.5900,300,525487,539765
600000.SH,600000,2020-07-01,09:35:01.280,214615,,,S,10.5800,1090,542248,476442
600000.SH,600000,2020-07-01,09:35:01.280,214616,,,S,10.5800,310,542248,496784
600000.SH,600000,2020-07-01,09:35:02.570,215388,,,B,10.5900,100,525487,543583
600000.SH,600000,2020-07-01,09:35:02.570,215389,,,B,10.5900,300,527970,543583
600000.SH,600000,2020-07-01,09:35:02.570,215390,,,B,10.5900,300,531332,543583
600000.SH,600000,2020-07-01,09:35:02.570,215391,,,B,10.5900,300,535337,543583
600000.SH,600000,2020-07-01,09:35:02.570,215392,,,B,10.5900,4000,536564,543583
600000.SH,600000,2020-07-01,09:35:03.860,216366,,,B,10.5900,100,536564,545273
600000.SH,600000,2020-07-01,09:35:06.030,217739,,,S,10.5800,190,547201,496784
600000.SH,600000,2020-07-01,09:35:06.030,217740,,,S,10.5800,500,547201,501273
600000.SH,600000,2020-07-01,09:35:06.030,217741,,,S,10.5800,500,547201,506730
600000.SH,600000,2020-07-01,09:35:06.030,217742,,,S,10.5800,1000,547201,521798
600000.SH,600000,2020-07-01,09:35:06.030,217743,,,S,10.5800,1700,547201,525180
600000.SH,600000,2020-07-01,09:35:06.030,217744,,,S,10.5800,1000,547201,529624
600000.SH,600000,2020-07-01,09:35:06.030,217745,,,S,10.5800,790,547201,532294
600000.SH,600000,2020-07-01,09:35:06.030,217800,,,S,10.5800,210,547313,532294
600000.SH,600000,2020-07-01,09:35:06.030,217801,,,S,10.5800,1000,547313,534035
600000.SH,600000,2020-07-01,09:35:06.030,217802,,,S,10.5800,1000,547313,534192
600000.SH,600000,2020-07-01,09:35:06.030,217803,,,S,10.5800,100,547313,535076
600000.SH,600000,2020-07-01,09:35:06.030,217804,,,S,10.5800,1000,547313,537291
600000.SH,600000,2020-07-01,09:35:06.030,217805,,,S,10.5800,10000,547313,539870
600000.SH,600000,2020-07-01,09:35:06.030,217806,,,S,10.5800,2000,547313,541344
600000.SH,600000,2020-07-01,09:35:07.960,218648,,,B,10.5800,27300,547313,548941
600000.SH,600000,2020-07-01,09:35:07.960,218649,,,B,10.5800,90,547313,548942
600000.SH,600000,2020-07-01,09:35:10.800,220085,,,S,10.5800,5680,551581,548942
600000.SH,600000,2020-07-01,09:35:16.140,223465,,,S,10.5800,200,556700,548942
600000.SH,600000,2020-07-01,09:35:16.440,223695,,,S,10.5800,3000,557053,548942
600000.SH,600000,2020-07-01,09:35:17.370,224165,,,S,10.5800,100,557889,548942
600000.SH,600000,2020-07-01,09:35:17.730,224546,,,B,10.5900,100,536564,558549
600000.SH,600000,2020-07-01,09:35:18.910,225314,,,B,10.5900,100,536564,559605
600000.SH,600000,2020-07-01,09:35:20.690,226344,,,S,10.5800,5680,561517,548942
600000.SH,600000,2020-07-01,09:35:22.830,227382,,,S,10.5800,200,563328,548942
600000.SH,600000,2020-07-01,09:35:23.110,227559,,,B,10.5900,200,536564,563586
600000.SH,600000,2020-07-01,09:35:25.890,229051,,,S,10.5800,5680,566152,548942
600000.SH,600000,2020-07-01,09:35:26.500,229519,,,S,10.5800,6670,567030,548942
600000.SH,600000,2020-07-01,09:35:26.500,229520,,,S,10.5800,27300,567030,548961
600000.SH,600000,2020-07-01,09:35:26.500,229521,,,S,10.5800,27300,567030,548983
600000.SH,600000,2020-07-01,09:35:26.500,229522,,,S,10.5800,27300,567030,549072
600000.SH,600000,2020-07-01,09:35:26.500,229523,,,S,10.5800,7300,567030,550739
600000.SH,600000,2020-07-01,09:35:26.500,229524,,,S,10.5800,1000,567030,551401
600000.SH,600000,2020-07-01,09:35:26.500,229525,,,S,10.5800,100,567030,551863
600000.SH,600000,2020-07-01,09:35:26.500,229526,,,S,10.5800,100,567030,555266
600000.SH,600000,2020-07-01,09:35:26.500,229527,,,S,10.5800,100,567030,558337
600000.SH,600000,2020-07-01,09:35:26.500,229528,,,S,10.5800,400,567030,565518
600000.SH,600000,2020-07-01,09:35:27.660,230195,,,S,10.5700,100,568124,14759
600000.SH,600000,2020-07-01,09:35:27.840,230294,,,B,10.5800,2400,567030,568262
600000.SH,600000,2020-07-01,09:35:31.750,232355,,,S,10.5700,100,571650,14759
600000.SH,600000,2020-07-01,09:35:31.880,232390,,,B,10.5800,30,567030,571739
600000.SH,600000,2020-07-01,09:35:31.880,232391,,,B,10.5800,970,568716,571739
600000.SH,600000,2020-07-01,09:35:32.330,232656,,,B,10.5800,30,568716,572139
600000.SH,600000,2020-07-01,09:35:32.330,232657,,,B,10.5800,300,569399,572139
600000.SH,600000,2020-07-01,09:35:32.330,232658,,,B,10.5800,100,570828,572139
600000.SH,600000,2020-07-01,09:35:32.330,232659,,,B,10.5800,2200,570873,572139
600000.SH,600000,2020-07-01,09:35:32.330,232660,,,B,10.5900,500,536564,572139
600000.SH,600000,2020-07-01,09:35:32.330,232661,,,B,10.5900,300,539554,572139
600000.SH,600000,2020-07-01,09:35:32.330,232662,,,B,10.5900,500,541404,572139
